rep,subj_n,b1,parameter,Estimate,Est.Error,Q2.5,Q97.5
52,200,1.39,Intercept,-0.06325955015587666,0.5048517749528948,-1.0874037300000001,0.8836137537499978
52,200,1.39,groupembodied,1.1244520539215,0.21264256976449844,0.6930545345,1.542103085
52,200,1.39,pre_score_z,0.33382618415960374,0.10265068270950474,0.13060146125,0.5356212965
53,100,0.15,Intercept,-0.9441413151118782,0.5273496912131853,-2.0042808325,0.09592017739999989
53,100,0.15,groupembodied,-0.2124998864677775,0.25913463773937895,-0.7137596227499999,0.30276575124999994
53,100,0.15,pre_score_z,0.24219648721689124,0.12265675026259276,0.006437552530000001,0.4885178472499999
53,100,0.4,Intercept,-0.2580130328182254,0.6153003285451583,-1.4743247199999998,0.9805514019999998
53,100,0.4,groupembodied,0.15796342971244887,0.30466155747895146,-0.431797339,0.7659136572499998
53,100,0.4,pre_score_z,0.41712236380267503,0.12343521291742499,0.17788713375,0.6638504582499998
53,100,0.87,Intercept,-0.38169650139892325,0.39937102245269457,-1.1606665624999999,0.40161955999999976
53,100,0.87,groupembodied,0.9526455008297375,0.2983355023756029,0.374211944,1.5427221949999996
53,100,0.87,pre_score_z,0.35783929547315,0.13572641743953068,0.0975038658,0.6348993419999999
53,100,1.39,Intercept,0.47132508503890536,0.5768735439728366,-0.6966867015,1.6146485249999996
53,100,1.39,groupembodied,1.295690908738375,0.3006492931862829,0.7008147105,1.8868580974999996
53,100,1.39,pre_score_z,0.23884787791519738,0.13310884170143633,-0.017993089425,0.5065297492499999
53,150,0.15,Intercept,-0.45402432029948,0.4096571976413234,-1.2567020625,0.36144161225000004
53,150,0.15,groupembodied,0.11623583960752137,0.21279040492153434,-0.318490308,0.5370965045
53,150,0.15,pre_score_z,0.22314113078385375,0.10086206774212948,0.021604466850000004,0.4181067609999999
53,150,0.4,Intercept,0.09440523032746923,0.4503447806315488,-0.828555187,0.95796923
53,150,0.4,groupembodied,0.24624572428458275,0.2363751652443618,-0.21664015599999997,0.7096879347499998
53,150,0.4,pre_score_z,0.39690219432175,0.10484837402585137,0.1928988955,0.6049777927499999
53,150,0.87,Intercept,-0.711897482103105,0.5171686079543596,-1.7320088725,0.3221223032499995
53,150,0.87,groupembodied,1.040234159262875,0.23389107703042591,0.5688536735,1.4937859175
53,150,0.87,pre_score_z,0.24925039439072624,0.09965709896575886,0.05536221205000001,0.4456239269999999
53,150,1.39,Intercept,-0.39323683527706627,0.4600216390696172,-1.3142944825,0.5173169489999998
53,150,1.39,groupembodied,1.293528638095125,0.24226960075236786,0.81489537425,1.7671410324999997
53,150,1.39,pre_score_z,0.364499603947075,0.10362363141069199,0.16264669599999998,0.5675758937500001
53,200,0.15,Intercept,-0.2642847296476288,0.3226786463428148,-0.8928253815,0.37488364799999924
53,200,0.15,groupembodied,0.16584223597934925,0.20163238386516916,-0.2332044015,0.56125121225
53,200,0.15,pre_score_z,0.09819028674389423,0.09055528145436198,-0.0766526904,0.274326267
53,200,0.4,Intercept,-0.8141924027253651,0.3145275308575352,-1.4473246899999999,-0.19608709200000005
53,200,0.4,groupembodied,0.38264920950730247,0.1969967744398586,0.0012784153300000097,0.7678078325000001
53,200,0.4,pre_score_z,0.21834447853098876,0.09577883212073608,0.032447223625,0.40927558549999993
53,200,0.87,Intercept,0.5190249315673556,0.4765483489752012,-0.42381541799999994,1.4848210749999995
53,200,0.87,groupembodied,0.8117449267691875,0.2139907840636676,0.3953276915,1.2365986574999999
53,200,0.87,pre_score_z,0.178692776006305,0.09661782192850864,-0.01159003749999998,0.3665273344999999
53,200,1.39,Intercept,-0.6502896820549975,0.4920521698855859,-1.6170931725,0.3548476194999999
53,200,1.39,groupembodied,1.1392499193675,0.1928877669031331,0.7532285482500001,1.51563541
53,200,1.39,pre_score_z,0.21090895805775625,0.08242832049504122,0.050634298075,0.37716304024999997
54,100,0.15,Intercept,-1.40503521249125,0.3019085246792233,-2.0070642375,-0.8202062027500001
54,100,0.15,groupembodied,0.19601546532602,0.25672632068967594,-0.316821888,0.6969537037500001
54,100,0.15,pre_score_z,0.3880133381072966,0.13806182426133265,0.12445016975000002,0.66775116825
54,100,0.4,Intercept,0.8651919371091187,0.5642468805408922,-0.31937288649999995,1.9462967424999993
54,100,0.4,groupembodied,0.27387120362233625,0.36092571920184485,-0.46031450174999994,0.9758983779999998
54,100,0.4,pre_score_z,0.25520360066494074,0.19108385561693225,-0.12057497825,0.6322292587499996
54,100,0.87,Intercept,-1.2557192262025625,0.36606920889714983,-2.0001212125000003,-0.5244500592500003
54,100,0.87,groupembodied,0.9360791906862875,0.26226478924316216,0.41383360375,1.4533184424999999
54,100,0.87,pre_score_z,0.19600917400115125,0.1253424380719576,-0.0508636658,0.4446422114999999
54,100,1.39,Intercept,0.5008984733531903,0.6244560604382918,-0.7495276849999999,1.7121202274999998
54,100,1.39,groupembodied,1.27065821034195,0.36159224897555975,0.547243334,1.9794139374999995
54,100,1.39,pre_score_z,0.5085126057203875,0.16342890776841607,0.1853025195,0.83248727775
54,150,0.15,Intercept,-0.25867356836047156,0.7509687285356249,-1.731425255,1.2272015224999995
54,150,0.15,groupembodied,0.3041065796683225,0.25699611251300636,-0.20139645124999997,0.8085482712499995
54,150,0.15,pre_score_z,0.3505283842629125,0.11922222983502799,0.11962298774999999,0.5890827369999999
54,150,0.4,Intercept,0.5308180190371338,0.4135151031700711,-0.3010369675,1.3483632799999996
54,150,0.4,groupembodied,0.4585184634058875,0.2758428034018751,-0.09233528272499997,1.0056412599999995
54,150,0.4,pre_score_z,0.37268488238164377,0.1259974679151614,0.12629207075,0.6196313394999998
54,150,0.87,Intercept,0.409868025458075,0.4974271153075051,-0.6275320474999999,1.3569287149999996
54,150,0.87,groupembodied,1.1062224124899624,0.27195931556716363,0.5763894082500001,1.6391317899999998
54,150,0.87,pre_score_z,0.280600748025715,0.12267488698562369,0.038097003100000006,0.5304036235
54,150,1.39,Intercept,-0.461524348775434,0.4482340481456039,-1.3601163475,0.4143166424999995
54,150,1.39,groupembodied,1.24401426005125,0.25680314826066336,0.73777920575,1.7520469125
54,150,1.39,pre_score_z,0.22887782575356,0.13236352453671443,-0.0253432298,0.48975073149999987
54,200,0.15,Intercept,0.1460429241583966,0.5467433192392003,-0.94535277125,1.2419234749999994
54,200,0.15,groupembodied,-0.10713558612076363,0.2565972352838262,-0.605338219,0.40190331724999984
54,200,0.15,pre_score_z,0.3078696300623361,0.09671068747941991,0.11841239225000001,0.5015687019999999
54,200,0.4,Intercept,-1.5423867841451462,0.7666259236615282,-3.01298125,-0.0016763047842507648
54,200,0.4,groupembodied,0.4912121470081737,0.2334996840877607,0.03068199042500002,0.9594178364999998
54,200,0.4,pre_score_z,0.27500420969150724,0.10526473307766761,0.06664026435,0.4789629382499999
54,200,0.87,Intercept,0.014288241451378771,0.6262283602931106,-1.246945885,1.1991508674999996
54,200,0.87,groupembodied,0.7908824611939738,0.22728410739907717,0.344992839,1.2317756524999999
54,200,0.87,pre_score_z,0.27536202327307,0.09529744658784793,0.08929533727500003,0.46189387699999995
54,200,1.39,Intercept,-0.5561002534675913,0.3400118709608912,-1.2225692424999999,0.13020842374999977
54,200,1.39,groupembodied,1.22657656724,0.19941209450416333,0.83351299275,1.6256037599999997
54,200,1.39,pre_score_z,0.21532518071471474,0.10287996073759112,0.017878351375,0.4211543464999997
55,100,0.15,Intercept,0.5056098155014888,0.4722896897422007,-0.42875695899999994,1.4510318274999991
55,100,0.15,groupembodied,-0.10419491909581549,0.2570792027020926,-0.615822659,0.40012126224999994
55,100,0.15,pre_score_z,0.2184858932506925,0.10987953540844829,0.005626932612500001,0.433581631
55,100,0.4,Intercept,-0.5653483467731393,0.6102020944968767,-1.8021188974999998,0.6451120277499999
55,100,0.4,groupembodied,0.8219848524560001,0.29799341490350884,0.23555480550000002,1.4040427224999996
55,100,0.4,pre_score_z,0.4965244257175,0.1406320442671586,0.22199653149999998,0.7697624562499997
55,100,0.87,Intercept,-0.030771492324496615,0.502887322028036,-1.0156247025,0.9756843824999962
55,100,0.87,groupembodied,0.6658772512765,0.26398302274720936,0.14922764025000004,1.1906176424999997
55,100,0.87,pre_score_z,0.2905050638762863,0.1307771495142855,0.035365239575,0.5474720042499996
55,100,1.39,Intercept,-0.17462799330875,0.5700763812075034,-1.3192752950000002,0.9697567084999988
55,100,1.39,groupembodied,1.50168885988625,0.29219048882907134,0.9312749195,2.1004995625
55,100,1.39,pre_score_z,0.281821610206542,0.14888898746417226,-0.007196231259999993,0.5753185022499996
55,150,0.15,Intercept,-0.18446954438525598,0.4481274432520893,-1.0734058874999999,0.73581511125
55,150,0.15,groupembodied,0.19195299745932798,0.2301063599540958,-0.26813601625,0.6500431207499993
55,150,0.15,pre_score_z,0.255927239448575,0.09303675222857014,0.0705913322,0.43326364575
55,150,0.4,Intercept,-0.45123602947654,0.376099262629349,-1.223149545,0.3065825507499997
55,150,0.4,groupembodied,0.31858752339784074,0.21808041939092743,-0.12542567675,0.7438048957499994
55,150,0.4,pre_score_z,0.10335452395082,0.08936479814275286,-0.06986878334999999,0.28185779724999993
55,150,0.87,Intercept,-0.746724538655485,0.5028563925174955,-1.74552611,0.2439720845
55,150,0.87,groupembodied,0.868908736740975,0.2505018393933182,0.37720409475000005,1.3673116449999996
55,150,0.87,pre_score_z,0.445550607453875,0.12050065527591194,0.2145065915,0.6876833539999999
55,150,1.39,Intercept,0.22268409157315464,0.4580939588474357,-0.7232738595,1.123166455
55,150,1.39,groupembodied,1.347711848915,0.23621224231252955,0.89364567375,1.8225239874999997
55,150,1.39,pre_score_z,0.28064723057507,0.10646911288838484,0.069933951225,0.487214222
55,200,0.15,Intercept,-0.06430251789116735,0.3656261344423195,-0.78698907575,0.64893490375
55,200,0.15,groupembodied,-0.06659806414446237,0.22744149980796916,-0.5202995229999999,0.38807728699999994
55,200,0.15,pre_score_z,0.3314115069916591,0.09760776895214364,0.14297251675,0.52059419875
55,200,0.4,Intercept,0.06835802140792747,0.5399440117197769,-1.0254731849999998,1.1251267099999998
55,200,0.4,groupembodied,0.3553042469421889,0.1941678827036681,-0.023890796549999996,0.73261034325
55,200,0.4,pre_score_z,0.2470650056411,0.09079995849186295,0.07142384037500002,0.42810410724999987
55,200,0.87,Intercept,-0.6132492592501925,0.4134880533743655,-1.442532815,0.2058056234999995
55,200,0.87,groupembodied,0.94588728127625,0.19971868273717588,0.54637712325,1.3365523474999998
55,200,0.87,pre_score_z,0.362322618317,0.09279932339034021,0.18141837875,0.5451467717499998
55,200,1.39,Intercept,0.4112505182992725,0.7048819844839366,-0.984309011,1.7850774174999997
55,200,1.39,groupembodied,1.3569747207958751,0.23692594927795715,0.8708071255,1.802140815
55,200,1.39,pre_score_z,0.23991607622339875,0.0951963887476038,0.053958501225000004,0.428386794
56,100,0.15,Intercept,0.15998236268764623,0.49938546760653835,-0.8583788025000001,1.1390471599999998
56,100,0.15,groupembodied,0.734356438403425,0.2867188045378854,0.190353722,1.3165349049999997
56,100,0.15,pre_score_z,0.149215726243983,0.13944488390506346,-0.12281575574999999,0.4201594687499999
56,100,0.4,Intercept,-0.6679164383287263,0.5661935963766919,-1.7887069199999999,0.4634799925
56,100,0.4,groupembodied,0.70936268736135,0.2583393206783132,0.17403127075,1.1984634125
56,100,0.4,pre_score_z,0.49146848831,0.11958789160078644,0.26553938275,0.7378122432499998
56,100,0.87,Intercept,-0.20481377596064126,0.4815255185962447,-1.1890170375,0.7178010347499997
56,100,0.87,groupembodied,1.099640111403625,0.2528301187624508,0.6067429555,1.58888773
56,100,0.87,pre_score_z,0.2969846487916338,0.12575737634225048,0.0566820007,0.5458592007499997
56,100,1.39,Intercept,-0.4044263138036725,0.5743439188207315,-1.5587709925,0.7483272164999999
56,100,1.39,groupembodied,0.9580618578676875,0.31789407797877994,0.33115810675000007,1.5771407024999997
56,100,1.39,pre_score_z,0.33678000682593123,0.14140049785475342,0.06113146135,0.6183162282499999
56,150,0.15,Intercept,-1.22881289024821,0.46002542674933466,-2.1260018075,-0.2941987815000003
56,150,0.15,groupembodied,0.4167819734180681,0.23053089336743188,-0.03493581507499999,0.8667859685
56,150,0.15,pre_score_z,0.52966942743875,0.11566243599588526,0.309755259,0.76016024975
56,150,0.4,Intercept,0.479777544632632,0.5154747508768344,-0.5794184649999999,1.4799737025
56,150,0.4,groupembodied,0.48115173434529523,0.24616234662584158,-0.006264410034999993,0.9629186507499999
56,150,0.4,pre_score_z,0.2907357504526914,0.11436217716150293,0.0668903481,0.518190894
56,150,0.87,Intercept,0.6387760903684675,0.3647755124040979,-0.09111498374999996,1.3600399524999998
56,150,0.87,groupembodied,0.48814946579731877,0.2502104337485757,-0.010369291399999972,0.9763607384999998
56,150,0.87,pre_score_z,0.21161725086567512,0.10851877796753746,0.0014359507100000003,0.4254269149999996
56,150,1.39,Intercept,-0.5817103981925975,0.4061858339832703,-1.4039625475000002,0.22258724299999982
56,150,1.39,groupembodied,1.1910618482425,0.23731922834926136,0.72934338025,1.6642447625
56,150,1.39,pre_score_z,0.18630346041581924,0.11614912037518571,-0.040206861375,0.416096861
56,200,0.15,Intercept,0.12382886735584625,0.5674829605422249,-1.01176687,1.2532465349999993
56,200,0.15,groupembodied,0.10124674417344688,0.22073970278733263,-0.33932754150000005,0.5416858434999999
56,200,0.15,pre_score_z,0.44644771167874997,0.09716665245711145,0.26133994475,0.640618299
56,200,0.4,Intercept,-1.352152805280725,0.4236486218341805,-2.172356585,-0.48025257925000014
56,200,0.4,groupembodied,0.347493944186695,0.20992743351372933,-0.063945162475,0.7604137429999999
56,200,0.4,pre_score_z,0.25977389902112125,0.08502979834570648,0.09052388635,0.42322895875
56,200,0.87,Intercept,-0.39030338246232876,0.43505660338333746,-1.2670001049999997,0.4763643617499982
56,200,0.87,groupembodied,0.9870848816275,0.19677776840252503,0.59246018,1.3750774425
56,200,0.87,pre_score_z,0.19174314212066298,0.0814036138032476,0.033873973700000004,0.35339908175
56,200,1.39,Intercept,-0.537772093927725,0.47692564328621223,-1.4953640074999999,0.4072147367499994
56,200,1.39,groupembodied,1.2510525579725,0.23023475329979926,0.798140346,1.7006598024999997
56,200,1.39,pre_score_z,0.278677960539215,0.10588495423158108,0.0707231931,0.4879218634999997
57,100,0.15,Intercept,-0.6580663906256562,0.48857176495894183,-1.6139916699999997,0.3128799634999987
57,100,0.15,groupembodied,0.3122693097643201,0.2986454880952619,-0.26961161399999994,0.9020454782499998
57,100,0.15,pre_score_z,0.452381798693475,0.1654652398190883,0.12519344950000003,0.783320481
57,100,0.4,Intercept,0.5768977090644193,0.5332539233627267,-0.50752951875,1.6110996874999997
57,100,0.4,groupembodied,0.28762573018175003,0.24527577826685812,-0.19803883525,0.7706950009999995
57,100,0.4,pre_score_z,0.3840256517304575,0.11643131622406601,0.15670950050000002,0.61869423525
57,100,0.87,Intercept,0.2522860959235074,0.5792156348983156,-0.9330021445,1.400394754999999
57,100,0.87,groupembodied,0.5513058452814011,0.31422015137559656,-0.05186432857499997,1.1838663775
57,100,0.87,pre_score_z,0.17290881193939325,0.14529405055579464,-0.11720670499999998,0.45706995024999986
57,100,1.39,Intercept,0.3975975058530313,0.47001347804176763,-0.51260286575,1.3143235849999997
57,100,1.39,groupembodied,1.1135495697612274,0.2901926523000435,0.55287919325,1.6933674399999998
57,100,1.39,pre_score_z,0.336741654761389,0.11483396866817434,0.11027202400000001,0.5626514802499998
57,150,0.15,Intercept,0.19475517071712586,0.6000433538819037,-1.0324150175,1.3696207099999997
57,150,0.15,groupembodied,0.38280255768625376,0.24458048434843577,-0.089550356875,0.8660850754999996
57,150,0.15,pre_score_z,0.49502462366035,0.12498624502913991,0.25441593775000004,0.74478844825
57,150,0.4,Intercept,0.06746511945551376,0.5381675163562583,-0.997206655,1.178822185
57,150,0.4,groupembodied,0.0791560896055665,0.2920271159664839,-0.5019949312499999,0.6473364109999995
57,150,0.4,pre_score_z,0.263829533640255,0.13297762284464432,0.002625842785000001,0.5212436589999998
57,150,0.87,Intercept,-0.083618784221214,0.4364437638053838,-0.964211979,0.7896927207499997
57,150,0.87,groupembodied,1.000173784036625,0.23752511659683698,0.539316169,1.4673381925
57,150,0.87,pre_score_z,0.412549700246125,0.10582286459581466,0.20698202125,0.6240985115000001
57,150,1.39,Intercept,0.05228832795643614,0.41765356224546674,-0.7980455045000001,0.8419721899999993
57,150,1.39,groupembodied,1.37873412725875,0.2706504926326703,0.83638778125,1.9170973224999999
57,150,1.39,pre_score_z,0.26377362221744877,0.10924675161342715,0.04622201472500002,0.4758625694999998
57,200,0.15,Intercept,0.6338710705656513,0.4381635711050032,-0.21691770349999995,1.5259596074999997
57,200,0.15,groupembodied,0.06312409334864888,0.21242157867697128,-0.3561913365,0.48165138399999985
57,200,0.15,pre_score_z,0.319775363478775,0.09245389073418615,0.14244189225,0.5053904629999999
57,200,0.4,Intercept,-0.44830658768203563,0.6438483152077061,-1.7182169324999998,0.8176697987499999
57,200,0.4,groupembodied,0.3988557632826225,0.2224812614597451,-0.03195557017499997,0.842859423
57,200,0.4,pre_score_z,0.12624694002464187,0.09822344356129921,-0.065879160225,0.325008162
57,200,0.87,Intercept,0.06424236296433573,0.46406203476981917,-0.8657294474999999,0.9531733357499997
57,200,0.87,groupembodied,0.805947760088125,0.2572752960141954,0.28691201775,1.3091523699999998
57,200,0.87,pre_score_z,0.119585653822163,0.10319370091396929,-0.082411994325,0.32310481799999996
57,200,1.39,Intercept,-0.6954110859054462,0.6187976027607883,-1.973684665,0.5239773489999994
